<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
RI.IMOEX;60;20150213;140000;1833.2600000;1835.2600000;1827.3700000;1829.5000000;7507302906
RI.IMOEX;60;20150213;150000;1829.5100000;1829.8900000;1820.5600000;1823.6100000;6832273148
RI.IMOEX;60;20150213;160000;1823.3500000;1830.1400000;1821.9900000;1827.2500000;6041077997
RI.IMOEX;60;20150213;170000;1827.3800000;1833.2400000;1821.4800000;1828.9000000;8520145993
RI.IMOEX;60;20150213;180000;1828.9500000;1837.7600000;1828.5300000;1837.6900000;6332652737
RI.IMOEX;60;20150213;190000;1837.5000000;1839.7100000;1829.6900000;1838.1800000;7177329550
RI.IMOEX;60;20150216;110000;1838.6500000;1848.1300000;1815.2000000;1815.8200000;7368483146
RI.IMOEX;60;20150216;120000;1815.9400000;1821.3200000;1797.5000000;1799.8900000;7042224737
RI.IMOEX;60;20150216;130000;1799.9200000;1808.7100000;1795.7900000;1802.4600000;5233023120
RI.IMOEX;60;20150216;140000;1802.7500000;1802.7500000;1790.7900000;1791.1900000;3843904536
RI.IMOEX;60;20150216;150000;1791.2400000;1793.6400000;1788.0000000;1790.1000000;2750222611
RI.IMOEX;60;20150216;160000;1790.1500000;1793.5200000;1788.0300000;1789.9000000;1899512518
RI.IMOEX;60;20150216;170000;1790.0000000;1801.2200000;1785.6700000;1799.0700000;2903181263
